do_shap_X1,do_shap_X2,do_shap_X3,do_shap_Z1,do_shap_Z2,target,umap_1,umap_2,cluster
-0.05949999999999998,-0.22000000000000003,-0.05149999999999999,-0.26849999999999996,-0.0004999999999999817,0,-9.000401,1.8706894,0
-0.012000000000000005,-0.35350000000000004,0.002500000000000001,-0.15150000000000002,0.0045000000000000075,0,-6.8342795,-0.5577762,0
-0.0029999999999999914,0.15849999999999997,-0.00699999999999999,0.21950000000000003,0.022,1,10.379517,-2.4261227,1
-0.012999999999999984,0.29200000000000004,-0.0425,0.12899999999999995,0.014500000000000004,1,14.279199,-3.4561958,1
0.054000000000000006,0.17750000000000002,0.028500000000000008,0.17,-0.02999999999999999,1,11.829855,-2.268493,1
0.006500000000000006,-0.1255,0.029500000000000016,-0.3340000000000001,0.013500000000000002,0,-9.5734415,3.440943,0
0.009499999999999991,0.178,0.0020000000000000018,0.17849999999999994,-0.028000000000000004,1,10.983283,-2.846303,1
0.04850000000000001,0.16499999999999998,0.03449999999999999,0.22249999999999998,-0.0005000000000000004,1,10.673985,-1.6877204,1
0.043500000000000004,0.0645,0.023999999999999987,0.33799999999999997,0.030000000000000006,1,9.873741,-1.0290685,1
0.041999999999999996,0.21999999999999997,0.007000000000000006,0.16999999999999993,0.021,1,12.521734,-3.5090747,1
0.06999999999999998,0.21249999999999997,0.03349999999999999,0.14449999999999996,-0.020499999999999997,1,12.6984005,-2.7962124,1
-0.016499999999999994,-0.082,-0.016500000000000004,-0.38,-0.015000000000000003,0,-9.175925,3.8154702,0
-0.06599999999999999,-0.20800000000000002,0.03999999999999999,-0.2695000000000001,0.013500000000000007,0,-9.428567,2.1622195,0
0.0485,0.22249999999999998,0.01849999999999999,0.131,-0.000500000000000006,1,13.056765,-3.0619338,1
-0.49350000000000005,0.0875,-0.09200000000000001,-0.0715,-0.03049999999999999,0,-8.2272625,2.5918946,0
-0.10650000000000001,-0.0595,0.003000000000000001,-0.3255,-0.0014999999999999935,0,-8.875224,3.5106988,0
0.15899999999999997,0.231,-0.028000000000000004,-0.013500000000000017,-0.018500000000000023,1,13.484172,-2.2523127,1
0.011000000000000005,0.1105,-0.008000000000000007,0.24850000000000003,-0.011999999999999993,1,10.177215,-1.279804,1
0.022499999999999992,0.21100000000000002,0.0115,0.21050000000000005,0.024500000000000015,1,10.577117,-3.3616009,1
0.0020000000000000044,-0.34700000000000003,-0.025499999999999984,-0.22450000000000006,-0.015000000000000008,0,-6.887954,-0.054200135,0
0.06699999999999998,0.15,-0.006499999999999989,0.22200000000000003,0.02749999999999998,1,11.038793,-1.4016268,1
-0.013499999999999995,-0.279,-0.039,-0.2705,-0.007999999999999988,0,-7.154954,0.9146281,0
0.0435,-0.7094999999999999,-0.004500000000000011,0.16649999999999995,-0.055999999999999994,0,-7.3179784,-0.37262195,0
-0.053000000000000026,-0.20199999999999996,-0.07600000000000003,-0.21200000000000005,-0.027000000000000007,0,-8.407224,1.7395555,0
0.006499999999999997,-0.27899999999999997,0.0025000000000000044,-0.21700000000000003,-0.013000000000000017,0,-7.4648275,0.46113655,0
0.041499999999999995,0.21649999999999997,0.034999999999999996,0.196,-0.01900000000000001,1,11.517206,-3.2459266,1
-0.034499999999999996,-0.31500000000000006,0.023000000000000003,-0.12100000000000004,0.017499999999999995,0,-7.206311,-0.52753925,0
0.07349999999999998,0.18399999999999997,0.0325,0.1795,0.0004999999999999837,1,11.968504,-2.2744677,1
-0.007000000000000006,-0.2410000000000001,0.0010000000000000022,-0.3205,-0.04249999999999999,0,-9.973202,2.8015184,0
0.010499999999999992,0.17350000000000004,-0.01050000000000001,0.195,-0.008500000000000002,1,10.802284,-2.815903,1
0.024499999999999977,0.23599999999999993,0.01050000000000001,0.14049999999999999,0.008499999999999975,1,13.308506,-3.502518,1
-0.08750000000000001,-0.20399999999999996,-0.04349999999999999,-0.31449999999999995,0.01950000000000001,0,-9.057873,2.3486512,0
0.06450000000000003,0.2495,0.011499999999999996,0.18800000000000003,-0.013499999999999995,1,12.045402,-3.5600834,1
-0.024,-0.2205,-0.014000000000000002,-0.2545,-0.017000000000000022,0,-9.474121,1.8968134,0
-0.051000000000000004,-0.088,-0.061499999999999985,-0.33050000000000007,0.03099999999999999,0,-9.12861,3.765483,0
-0.0205,-0.20600000000000002,0.002499999999999997,-0.3035,-0.002500000000000009,0,-9.862025,2.6309211,0
0.433,0.15049999999999997,0.042000000000000016,-0.1405,0.07500000000000001,1,13.180796,-1.9256792,1
0.02149999999999999,0.063,-0.010000000000000005,0.367,0.018500000000000006,1,9.835142,-1.0574011,1
-0.04,-0.20950000000000002,-0.024000000000000004,-0.3345000000000001,-0.031999999999999994,0,-9.91655,3.0550313,0
-0.07599999999999998,-0.2325,-0.021500000000000002,-0.17700000000000002,0.007000000000000002,0,-8.047723,1.1231127,0
-0.091,-0.21149999999999997,-0.0645,-0.2379999999999999,-0.005000000000000004,0,-8.630094,1.8472092,0
-0.06050000000000001,-0.2769999999999999,-0.032499999999999994,-0.177,-0.02300000000000003,0,-7.9465094,0.82416075,0
-0.07950000000000004,-0.23049999999999998,-0.012000000000000014,-0.24450000000000002,-0.0034999999999999983,0,-8.733082,1.570851,0
0.10300000000000001,0.1055,0.007499999999999995,0.251,0.06299999999999997,1,10.85445,-0.93454,1
-0.074,-0.11149999999999997,-0.057499999999999996,-0.3455,-0.011499999999999996,0,-9.102496,3.719397,0
0.004499999999999999,0.17350000000000004,0.010999999999999992,0.26250000000000007,0.00849999999999998,1,10.178283,-1.9769981,1
-0.0019999999999999983,-0.273,-0.008500000000000002,-0.22000000000000003,-0.006499999999999999,0,-7.5450234,0.5631385,0
0.02749999999999999,0.2835000000000001,0.011999999999999988,0.12749999999999997,0.009500000000000003,1,14.015389,-3.1910207,1
-0.11750000000000002,-0.0695,0.0015000000000000078,-0.3274999999999999,-0.027000000000000007,0,-8.773956,3.470661,0
-0.0175,-0.23049999999999998,0.0325,-0.2745,-0.019999999999999997,0,-9.837151,2.3228855,0
0.136,0.09300000000000004,0.015999999999999993,0.174,0.011000000000000027,0,11.508749,-1.186886,1
0.0325,0.14300000000000007,-0.03799999999999999,0.282,-0.019499999999999997,1,10.018466,-1.2796859,1
0.202,0.2985000000000001,-0.006000000000000012,-0.22750000000000004,0.06299999999999997,1,13.810673,-2.3029354,1
0.025,0.2365,-0.0040000000000000036,0.14950000000000002,-0.037000000000000005,1,13.453749,-3.6581717,1
-0.2839999999999999,-0.17849999999999996,0.03949999999999999,-0.0945,0.017500000000000016,1,-8.101798,2.2871764,0
-0.04500000000000002,-0.34349999999999997,0.03199999999999999,-0.16299999999999998,-0.010500000000000002,0,-6.815799,-0.7146237,0
-0.004999999999999993,0.284,0.007500000000000018,0.14750000000000005,-0.033999999999999996,1,13.988752,-3.6144624,1
0.035500000000000004,0.23200000000000004,0.029499999999999988,0.20249999999999996,-0.009499999999999998,1,11.623071,-3.4872034,1
0.04499999999999997,0.154,0.057499999999999996,0.23249999999999993,-0.008999999999999998,1,10.614467,-1.5318372,1
-0.017500000000000012,-0.20250000000000004,-0.06849999999999998,-0.15400000000000003,-0.007499999999999997,0,-8.247272,1.4249636,0
0.039999999999999994,0.15049999999999997,0.019000000000000017,0.2085,-0.02799999999999999,1,10.845172,-1.7701683,1
0.1255,0.2885,0.05600000000000001,0.03599999999999999,-0.026000000000000002,1,13.642284,-2.5517986,1
0.05600000000000001,-0.6795,-0.028999999999999988,0.05449999999999999,0.018000000000000026,0,-7.2372913,-0.4609867,0
0.010999999999999987,0.25600000000000006,-0.016999999999999994,0.13550000000000004,0.004500000000000013,1,14.025803,-3.575655,1
-0.085,-0.21949999999999995,-0.022000000000000013,-0.23000000000000004,-0.013500000000000003,0,-8.684221,1.7277669,0
0.020999999999999984,0.23249999999999985,0.007000000000000001,0.20949999999999996,0.010000000000000004,1,10.99134,-3.6050808,1
0.020000000000000007,0.271,0.0029999999999999914,0.20700000000000002,-0.0009999999999999953,1,11.811387,-3.8266828,1
0.061,0.19049999999999995,0.0075000000000000015,0.1955,-0.024500000000000022,1,11.736182,-2.4292612,1
-0.0455,-0.2745000000000001,-0.017499999999999998,-0.24499999999999997,0.0025000000000000096,0,-7.52934,0.97948736,0
0.08200000000000002,0.13200000000000003,0.0055,0.22550000000000003,-0.024999999999999967,1,11.045349,-1.3195881,1
0.003500000000000003,0.18999999999999997,0.001500000000000007,0.19999999999999993,0.015000000000000013,1,10.811636,-2.9688318,1
0.046,0.21750000000000003,0.027500000000000004,0.14699999999999996,0.011999999999999978,1,12.89296,-3.1641834,1
-0.06200000000000001,-0.25050000000000006,-0.018000000000000023,-0.2705,0.010999999999999984,0,-8.966987,1.5194156,0
0.07299999999999998,0.2665,-0.0005000000000000033,0.1815,0.019500000000000007,1,12.537326,-3.3826535,1
0.05900000000000002,0.16749999999999995,0.016499999999999994,0.16149999999999998,0.025499999999999974,1,11.870895,-1.9689099,1
0.042499999999999996,0.1935,0.044,0.23650000000000002,-0.026499999999999996,1,10.801451,-2.4943895,1
-0.039000000000000014,-0.353,-0.010999999999999992,-0.15849999999999995,0.0014999999999999937,0,-6.921115,-0.63035077,0
0.028999999999999998,0.19399999999999998,2.7755575615628914e-17,0.196,-0.009000000000000008,1,11.158581,-2.7366686,1
0.044,0.21100000000000008,0.03649999999999999,0.19949999999999998,-0.010999999999999987,1,11.438637,-2.9898803,1
0.04150000000000001,0.17249999999999996,0.015999999999999997,0.24050000000000002,0.029500000000000016,1,10.421126,-1.9497287,1
0.30650000000000005,0.06849999999999998,0.011499999999999974,0.023499999999999986,0.029999999999999992,1,12.89188,-1.7095585,1
-0.040999999999999995,-0.16800000000000004,-0.009000000000000008,-0.3769999999999999,-0.024999999999999974,0,-9.662346,3.4505231,0
0.009999999999999986,0.02849999999999999,-0.0015000000000000234,0.376,0.006999999999999995,1,9.778399,-1.0410367,1
0.0625,0.30000000000000004,0.005999999999999994,0.09699999999999999,-0.015499999999999991,1,14.0000515,-3.0294304,1
-0.13699999999999998,-0.14299999999999996,-0.034499999999999975,-0.27649999999999997,-0.009000000000000011,0,-8.620167,2.7287376,0
0.15449999999999997,0.1895,0.01850000000000001,0.1165,0.0009999999999999898,1,12.7187605,-2.1033704,1
-0.17249999999999996,-0.17,-0.017000000000000008,-0.20400000000000004,-0.036499999999999984,0,-8.272735,2.4633403,0
0.013999999999999995,0.16899999999999998,0.039500000000000014,0.2454999999999999,0.011999999999999988,1,10.224508,-1.8749411,1
-0.07399999999999998,-0.2799999999999999,-0.0035000000000000005,-0.22250000000000006,-0.019999999999999997,0,-7.595326,0.9138773,0
0.0295,0.13649999999999998,-0.002499999999999991,0.2465,-0.009999999999999976,1,10.347585,-1.3608146,1
0.0015000000000000013,0.22749999999999995,-0.0004999999999999949,0.1495,0.0020000000000000074,1,13.318965,-3.8050153,1
-0.0485,-0.08,-0.03699999999999999,-0.40300000000000014,0.0485,0,-9.091374,3.853712,0
0.04299999999999999,0.096,0.006,0.24200000000000005,-0.027000000000000007,1,10.34653,-1.080056,1
-0.03600000000000002,-0.19249999999999998,-0.013000000000000008,-0.30250000000000005,-0.006000000000000017,0,-9.714061,2.7295673,0
0.078,0.11349999999999998,0.039,0.2624999999999999,-0.013000000000000001,1,10.748604,-0.90167534,1
0.20549999999999996,0.17650000000000002,0.03,0.06200000000000002,-0.02400000000000003,1,13.102122,-2.0453792,1
0.061999999999999986,0.20650000000000004,-0.03799999999999999,0.17550000000000004,-0.015999999999999997,1,12.059136,-2.7193336,1
-0.019,-0.23399999999999999,0.002999999999999993,-0.2845,0.014499999999999999,0,-9.773313,2.130542,0
0.03499999999999999,0.19299999999999998,0.02849999999999999,0.19249999999999998,0.02099999999999999,1,11.413652,-3.0132759,1
-0.03650000000000001,-0.30200000000000005,-0.07300000000000004,-0.26450000000000007,-0.003999999999999994,0,-7.0435863,1.0120249,0
-0.043000000000000024,-0.15599999999999997,-0.0955,-0.2465,0.0009999999999999946,0,-8.646774,2.011237,0
0.012999999999999984,-0.36100000000000004,0.007999999999999997,-0.19050000000000006,0.0004999999999999972,0,-6.9104004,-0.33802244,0
0.0014999999999999792,0.2125,0.009500000000000008,0.21999999999999992,0.006500000000000006,1,10.490021,-3.3501115,1
-0.04250000000000002,0.3055,-0.03000000000000001,0.131,0.07599999999999998,1,14.357793,-3.4113789,1
-0.014999999999999986,-0.18899999999999997,-0.0059999999999999915,-0.36849999999999994,-0.05150000000000001,0,-9.78772,3.4033508,0
-0.045500000000000006,-0.22699999999999995,0.01800000000000001,-0.3340000000000001,-0.031499999999999986,0,-10.028429,2.9692602,0
0.078,0.21800000000000005,-0.0005000000000000004,0.15350000000000003,0.0009999999999999788,1,12.662457,-2.8873217,1
-0.037,-0.2645,-0.0445,-0.22799999999999998,-0.01599999999999998,0,-7.7027965,0.9034309,0
-0.06,-0.292,-0.025000000000000005,-0.2799999999999999,0.007000000000000009,0,-7.0592556,0.86165303,0
-0.06650000000000003,-0.1975,-0.06400000000000002,-0.22599999999999992,0.004000000000000002,0,-8.609396,1.9642888,0
0.15950000000000003,0.13649999999999998,0.005500000000000002,0.23400000000000004,-0.0655,1,11.679144,-1.3567169,1
0.08050000000000002,0.13699999999999996,-0.001500000000000007,0.18150000000000005,0.0625,1,11.302873,-1.2365583,1
0.023500000000000014,0.1975,0.013500000000000007,0.2044999999999999,-0.019,1,11.021974,-3.0644584,1
0.014499999999999996,0.2669999999999999,0.0055,0.12649999999999997,0.02649999999999999,1,14.135018,-3.222797,1
-0.21699999999999994,-0.10149999999999999,-0.0005000000000000035,-0.28350000000000003,-0.0175,0,-8.504434,2.9701498,0
-0.0985,-0.1305,-0.10100000000000002,-0.20800000000000002,-0.042,0,-8.473503,2.1251812,0
0.0475,0.21449999999999997,0.041500000000000016,0.14350000000000002,0.053000000000000005,1,12.855072,-3.2170403,1
0.018500000000000016,0.133,0.020000000000000007,0.23650000000000002,0.022000000000000002,1,10.351575,-1.5941676,1
0.0705,0.16549999999999995,0.013499999999999974,0.18199999999999997,-0.0015000000000000013,1,11.78504,-1.9604098,1
-0.16399999999999998,-0.1115,0.026000000000000013,-0.3295,-0.020999999999999998,0,-8.631689,3.2277086,0
0.165,0.16599999999999998,0.002999999999999983,0.16199999999999998,-0.045999999999999985,0,12.372687,-1.7706702,1
0.07750000000000001,0.14099999999999996,-0.001000000000000012,0.1765,-0.024,1,11.685039,-1.8232081,1
0.042499999999999996,0.253,0.013999999999999999,0.1875,-0.017000000000000005,1,11.89299,-3.6817074,1
-0.0005000000000000004,-0.30350000000000005,0.009499999999999988,-0.23149999999999998,-0.004000000000000002,0,-7.2489405,0.34832084,0
-0.03250000000000001,-0.1855,0.011500000000000003,-0.24100000000000002,-0.002499999999999992,0,-9.51514,2.1454074,0
0.06299999999999999,0.23500000000000001,0.015500000000000003,0.15950000000000003,0.007000000000000006,1,12.666831,-3.2507856,1
-0.016500000000000015,-0.3355,-0.0074999999999999884,-0.168,-0.002500000000000004,0,-6.884619,-0.57586056,0
0.014000000000000002,0.15499999999999997,0.009000000000000008,0.20049999999999998,0.0015000000000000124,1,10.48999,-2.4645848,1
0.1295,0.5445000000000001,0.06149999999999998,-0.2695,0.03400000000000001,1,14.143251,-2.6096253,1
0.095,0.16,0.05950000000000003,0.21800000000000003,0.03750000000000002,1,11.051138,-0.9105347,1
-0.04750000000000002,-0.15550000000000003,-0.001999999999999996,-0.3055000000000001,-0.019500000000000007,0,-9.51456,3.1717343,0
-0.09,0.022999999999999993,0.030499999999999992,-0.3820000000000001,-0.001500000000000004,0,-8.852163,3.6100605,0
-0.03750000000000002,-0.227,-0.04300000000000001,-0.27449999999999997,0.0019999999999999922,0,-9.322577,1.7930727,0
0.033999999999999975,0.12250000000000003,-0.02200000000000001,0.31050000000000005,0.01500000000000001,1,9.927374,-1.0243282,1
-0.06649999999999998,-0.1065,-0.0010000000000000005,-0.306,-0.00999999999999999,0,-9.015482,3.4610443,0
0.034499999999999996,0.10300000000000001,-0.0025000000000000022,0.33549999999999996,-0.0005000000000000004,1,9.761433,-1.1097316,1
0.02899999999999999,0.2705,0.013499999999999998,0.20399999999999996,0.013000000000000003,1,11.852417,-3.8650508,1
-0.015000000000000008,-0.192,-0.0034999999999999983,-0.33249999999999996,-0.007000000000000013,0,-9.93992,3.1353288,0
0.05449999999999999,0.1365,0.025000000000000012,0.24650000000000002,0.02749999999999999,1,10.551489,-1.3479962,1
-0.07499999999999998,-0.38199999999999995,-0.0335,-0.17650000000000002,-0.003000000000000002,0,-6.8341384,-0.49369368,0
0.013499999999999998,-0.3699999999999999,-0.017499999999999995,-0.16550000000000004,-0.04049999999999998,0,-6.7477922,-0.4035336,0
0.1,0.5579999999999998,0.03500000000000001,-0.2875,0.02449999999999997,1,14.105917,-2.6777742,1
-0.126,-0.2305,0.043,-0.13899999999999998,-0.017499999999999974,0,-7.9334655,1.6136868,0
0.06200000000000002,0.2800000000000001,0.008999999999999985,0.12,-0.0010000000000000065,1,13.778945,-2.834217,1
0.032999999999999974,0.29450000000000004,-0.008499999999999997,0.14599999999999996,0.005000000000000002,1,13.99494,-3.2768192,1
-0.03800000000000001,-0.144,-0.022000000000000013,-0.34600000000000003,-0.009999999999999992,0,-9.518579,3.5344002,0
-0.017000000000000005,-0.289,0.021500000000000005,-0.1725,0.03700000000000002,0,-7.513455,-0.025898656,0
0.01200000000000001,0.19350000000000003,0.004500000000000004,0.20099999999999998,0.019000000000000017,1,10.587872,-3.1972678,1
0.06349999999999999,0.2765,-0.012000000000000005,0.18350000000000002,0.02849999999999998,1,12.660187,-3.5679893,1
-0.4254999999999998,-0.06000000000000001,0.03949999999999999,-0.027000000000000003,-0.03699999999999999,0,-8.135802,2.4175496,0
-0.042000000000000016,-0.2415,-0.06350000000000003,-0.18200000000000002,-0.020999999999999998,0,-8.082932,1.1417824,0
0.04800000000000001,0.17550000000000002,-0.02099999999999998,0.22700000000000004,0.0004999999999999976,1,10.966667,-2.0242295,1
-0.034499999999999996,-0.30499999999999994,-0.025499999999999995,-0.2800000000000001,-0.005000000000000028,0,-7.066531,0.81546324,0
-0.047,-0.2655,-0.013000000000000012,-0.19249999999999998,0.008000000000000016,0,-7.8292193,0.782529,0
0.02200000000000002,0.14399999999999996,0.045000000000000005,0.281,0.027999999999999997,1,10.126692,-1.6255684,1
0.025999999999999985,0.2275000000000001,0.005499999999999994,0.21850000000000006,0.012500000000000006,1,10.788417,-3.4647117,1
0.057499999999999996,0.17150000000000004,0.0030000000000000083,0.23349999999999999,0.02450000000000003,1,10.885993,-1.847335,1
0.009499999999999991,0.21450000000000005,-0.01100000000000001,0.15950000000000003,-0.022500000000000003,1,13.306035,-3.8309948,1
0.013000000000000012,0.21750000000000003,0.010500000000000015,0.15849999999999995,0.0005000000000000004,1,13.154366,-3.7466965,1
0.09249999999999999,0.146,0.046500000000000034,0.23700000000000002,0.008000000000000012,1,10.933571,-0.8729578,1
0.0225,0.21149999999999997,0.014500000000000013,0.152,-0.0004999999999999782,1,13.08186,-3.6829588,1
-0.07749999999999999,-0.17649999999999993,-0.05899999999999998,-0.28500000000000003,0.008000000000000004,0,-8.891059,2.3242428,0
-0.076,-0.18100000000000002,0.0015000000000000083,-0.25249999999999995,0.008000000000000012,0,-9.132575,2.2447767,0
0.0505,0.274,0.01850000000000001,0.137,0.009999999999999998,1,13.803045,-3.051367,1
0.059999999999999984,0.09949999999999999,0.041499999999999995,0.23300000000000004,0.005999999999999989,1,10.5940485,-0.975258,1
-0.05800000000000001,-0.2795,-0.027000000000000014,-0.179,-0.006499999999999989,0,-7.8559113,0.9104644,0
-0.02649999999999999,-0.35100000000000003,0.0009999999999999935,-0.17700000000000002,0.02349999999999998,0,-6.9155,-0.41978982,0
0.029000000000000005,0.23499999999999996,0.02,0.205,0.0010000000000000009,1,11.3905525,-3.6513667,1
0.0625,0.19149999999999998,-0.014999999999999968,0.18299999999999997,-0.0019999999999999684,1,11.9408865,-2.4158115,1
0.06300000000000003,0.251,0.01800000000000001,0.14850000000000002,0.01949999999999999,1,13.149838,-3.087063,1
-0.03649999999999999,-0.26349999999999996,0.0010000000000000022,-0.23800000000000007,-0.04299999999999997,0,-7.5556126,0.964019,0
0.23800000000000007,0.14249999999999996,0.030000000000000016,0.06299999999999999,0.02649999999999999,1,13.037738,-1.890188,1
-0.015500000000000024,-0.5645000000000001,-0.011500000000000008,0.027999999999999987,-0.006500000000000001,0,-7.198123,-0.5520697,0
-0.077,-0.309,-0.074,-0.16600000000000004,-0.014000000000000007,0,-7.9308143,0.4462292,0
0.025500000000000002,0.20749999999999996,0.0385,0.2325,0.005999999999999994,1,10.437197,-3.1116421,1
-0.26600000000000007,-0.23500000000000001,-0.3425000000000001,0.22000000000000003,0.07349999999999997,0,-7.880598,1.8926158,0
-0.030999999999999993,-0.24350000000000005,0.003000000000000004,-0.21449999999999997,0.01600000000000001,0,-8.0461035,0.6275683,0
0.05500000000000001,0.23599999999999993,0.017500000000000016,0.188,0.013500000000000007,1,12.1887245,-3.4175868,1
0.041999999999999996,0.209,0.0325,0.18399999999999994,0.002499999999999991,1,11.670108,-3.121083,1
-0.21200000000000002,-0.21500000000000002,-0.24500000000000002,0.14350000000000002,0.06850000000000003,0,-7.887529,1.913984,0
