feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,shap2_0,shap2_1,shap2_2,shap2_3,shap2_4,shap2_5,shap2_6,shap2_7,shap2_8,shap2_9,shap2_10,shap2_11,shap2_12,shap2_13,shap2_14,shap2_15,shap2_16,shap2_17,shap2_18,shap2_19,shap2_20,shap2_21,shap2_22,shap2_23,shap2_24,shap2_25,shap2_26,shap2_27,umap_1,umap_2,cluster
2.0216,32.0,5.685714285714286,1.126530612244898,999.0,4.077551020408163,36.55,-119.79,0.768,36.55,-119.79,-0.008945225234122282,-0.01263134817116282,-0.002651378235317825,-0.001723435472441934,0.04739949654427022,-0.04479036338744908,-0.003877374387892921,0.0007230022254142579,0.0002111625151286078,0.0005847585332585389,-0.008883062797363636,0.004377953939935071,0.0008509573356822755,-0.0011464394406872857,-0.0004807573577033221,0.007671348191808248,-0.007649070957255522,-0.0017170697854356268,0.00045660994932045457,0.0009876693315821346,0.003275138671771522,0.009324950832390908,-0.0032108697788271875,0.004156923396807468,-0.0009835322469195424,-0.011712058999675102,-0.02181608821889489,-0.2521348218142746,-4.04832,2.0043685,0
4.9879,28.0,6.517985611510792,1.0575539568345325,853.0,3.068345323741007,37.67,-121.87,2.294,37.67,-121.87,0.009417441551047503,0.01938110426414426,-0.002574376654226326,-0.0009711534741271924,-0.012817966195388277,0.022355202780579432,-0.018389919785058592,-0.004987907748134219,1.0944341999121564e-06,0.0011515399680122143,-0.010939338185546647,-0.0031317965735008137,0.0011000164902927635,0.0013463424791364416,0.004103228284360376,0.005047939733224518,-0.011772012363732608,-0.012313456057795881,0.0008733441216076353,0.0002500453541172726,0.0027199177877500307,-0.0007267941324418017,0.0011974670315207376,0.002268353746385573,0.0008023943138941791,-0.011688836289834277,-0.017640121349182886,-0.05196392191402918,9.513015,9.210901,2
4.1679,41.0,6.617486338797814,1.371584699453552,915.0,2.5,37.05,-122.05,2.013,37.05,-122.05,0.009138663654402048,0.01909566759143808,0.000984062856195286,-0.002049255776478756,0.01410612664135632,0.031911377645939376,-0.024667683796105257,0.007325935671466162,0.002907050657719178,0.0007740361041147797,-0.016297910525440974,0.008569145184613373,-0.0021626393888178664,-0.01685406541893874,0.00044507087877869786,0.0006391337463430692,0.017734592315733416,-0.010194450252317704,0.0006039944571342669,-0.0014272264129417307,-0.005050280729147674,0.0026343265291751488,0.0016498254340960633,-0.000490181543159132,0.00041696164135680857,0.014134056128228194,-0.012917022498763173,-0.04402100376697463,9.378129,8.48251,2
3.7083,14.0,6.304093567251462,1.5263157894736843,382.0,2.2339181286549707,36.42,-121.91,2.1,36.42,-121.91,0.019781968812066543,0.01307437768419406,0.001639904346629958,0.001886773951554648,0.03884105418777679,0.006429473192254311,0.007355459905082002,0.004471052732577436,0.002880598345324326,0.0003930764377463563,-0.04483533976682059,-0.00908600631363829,0.002424559074636859,-0.019242407987572728,-0.0014999713027446296,0.005945854297577249,0.005129844372287276,-0.00300753542986328,-0.0048304138997083655,-0.0025504451990426827,-0.01618522045117952,-0.004078727807735588,-0.003468604724993427,0.005205842137081354,0.003665111973497368,0.007126007528490541,-0.007084526780728708,-0.03724063837482155,9.064425,8.227569,2
2.5067,18.0,4.0807926829268295,1.1966463414634143,1391.0,2.120426829268293,36.96,-122.03,2.326,36.96,-122.03,0.014790176539346393,0.033551452170366355,-0.0016549796128088566,-0.0012102035629921876,-0.006281399907628377,-0.017064975795612097,0.02045696589829214,-0.0006073971118278496,0.0004883979496728241,-0.0001430452946705025,-0.030805566454597564,-0.00831910537786889,0.0024449690261745534,-0.0006431922204363727,0.00021542494229755216,-0.0063325984713144086,-0.0010689680938824088,-0.00135388708675356,9.494805746194186e-05,-0.0048502619691856656,-0.00041496197817024813,-0.0012069386521746375,0.0006290630371055337,0.002088003417716483,0.0008094095165278466,0.04688676756581246,0.001355032662066728,-0.057698425219851746,8.625154,9.017173,2
2.0076,38.0,5.330561330561331,1.135135135135135,1301.0,2.7047817047817047,35.64,-120.69,1.14,35.64,-120.69,-0.03475758200300415,-0.01296609798338126,-0.002683012503922302,-0.004016141199917038,0.0054114643547493015,-0.04525430015267843,-0.0013778277212411817,-0.0013681895313147304,0.0005940028192104671,0.0008864533928146313,-0.00599754533229837,0.0054575886724499145,0.000667273020535215,-0.0007629044368222383,0.00012718135223983225,0.0014648012662456609,-0.0005116416773733348,6.92566665767715e-05,-2.0559360997285644e-05,-0.0010112325257528995,0.001877893989472109,0.008947218161737021,0.00033121851404031236,0.0024709482886686204,0.0006922531277190519,-0.030254747588976103,0.0003057146798457664,-0.14374656424831034,3.1065042,7.645309,2
4.6964,31.0,6.316770186335404,1.0403726708074534,966.0,3.0,36.59,-121.91,2.913,36.59,-121.91,0.008277469085577178,0.022531931499912745,-0.0027374406955871177,-0.0015399075109210536,-0.013332219597832092,0.028394289278764553,-0.011051117723091848,-0.000613539762954619,-4.7600331297473516e-05,0.0013385477421123085,-0.013515474689972053,0.004808626884552577,0.001397398824657854,0.0015465861970915143,-0.0019189616436268652,0.0011021505462158305,0.00480274652868779,0.0005742515240033907,0.000809343018937802,-0.00035085990174547546,-0.002691541434955894,0.0023300631752440175,0.0005246641560766518,0.0022982616540932485,0.0014700557100801072,-0.013714153503417526,-0.0142713546380089,-0.02822395752352339,9.560723,9.248157,2
3.0278,52.0,5.172932330827067,1.0857142857142856,1663.0,2.5007518796992483,37.78,-122.49,3.563,37.78,-122.49,-0.024205447441500355,-0.017479358322006006,-0.0016929360941608993,-0.0023937717193160788,-0.04436616339499204,-0.00015410539199823826,0.07221667288634967,0.004003661929810841,0.0019621330913002326,0.0009223147866738401,-0.004629083449372495,0.002872357051543349,0.009146719264386427,-0.0015830239963426941,-9.152771866557146e-05,-0.0011800733977748014,0.014692075212036268,0.007834612286243197,0.00043851530969971894,-0.0009163841222727051,-0.002948874828317333,-0.016298953782168696,-0.0003696164677174885,0.000613809390642468,0.002507457486595521,0.005899556991533642,0.02419791486656509,0.13070705827101667,14.13704,5.0757194,1
4.2472,36.0,5.632768361581921,1.0338983050847457,1793.0,2.5324858757062145,37.7,-122.54,2.925,37.7,-122.54,0.0008358566739983309,0.019434190210873552,0.0003739114291049058,-0.0020916100577315546,0.00590966367534201,0.00831033297047184,-0.008990038272113005,-0.0005408597352144818,-0.00036322577190184014,0.0010113003136363098,-0.0028822971949524173,0.0019263486382750685,0.0021415152188621013,-0.00020610319025905793,-0.0003189463657827753,-0.001917897535960984,0.004842325369558007,0.01213372238335349,-4.485121304298929e-05,-0.0003348906140336768,0.004794241590014721,-0.004328452136925893,-0.0006757309931931463,0.000574343499592967,0.002791670968661253,-0.002810892139830405,0.0025983689158581265,0.058662232378536315,12.495539,4.9897766,1
3.3906,15.0,4.023611111111111,1.011111111111111,2340.0,3.25,37.67,-122.48,3.037,37.67,-122.48,0.024655036051337557,0.03907236856229016,-0.0003549119807967177,-0.0022444168560261032,-0.017016143336889365,0.020229983341274717,0.1123016541846605,-0.0013688082638382009,0.0002718447302976389,0.00017976381626760745,0.02993941843050055,-0.00322566675364454,-0.005818793958099974,0.0019994031499960497,0.000483442393109578,0.004840539045777478,0.00906767990155792,0.0278456888530112,5.539783340492192e-05,0.0023947509638120295,-0.0015446041124856057,0.01497705556905473,0.001082865389172268,0.0015393868658560154,0.0016225429522861944,-0.024366828168170252,-0.019492619128005824,0.08617747245564998,14.540009,4.9002185,1
1.2157,36.0,5.024574669187145,1.183364839319471,1490.0,2.816635160680529,35.36,-119.01,0.57,35.36,-119.01,-0.025799769541871548,-0.0266228523575096,-0.0014037477407698297,-0.0014604020661471246,-0.0005509366437410552,-0.04493051315197732,-0.003142798074942052,-0.0013681895313147304,0.000575385591577582,0.000915409651292614,-0.004109293249877429,0.0037357809352382733,0.0012561808010327516,-0.00037446928044268985,0.00014915534152023984,0.002138331528042482,-0.0014601794631850453,0.0005545052284949284,-2.0559360997285644e-05,-0.00022459755544137079,0.0007263952190433645,0.007571620137004793,-0.00023397302853068655,0.0012311745368010552,-0.0008826790775137789,-0.03167856799293991,0.0001754409437683524,-0.24181676302172153,-2.3827477,1.9472748,0
4.5744,20.0,5.434706397896582,1.0359333917616127,2415.0,2.1165644171779143,37.86,-122.14,3.14,37.86,-122.14,-0.020165606473927015,0.019903365301689083,-0.0002441438885845041,0.002284442649240031,0.0006401849732541048,0.025346848165160456,-0.009149145909929747,0.00011298594693493543,-0.0001480821307159532,0.0008454825657132092,-0.046307140783630414,0.00276513177167755,0.002641114917750893,0.0003376219891532256,0.0005100200049540104,-0.0011596910566763147,0.004565343398130758,-0.0017315779630228793,-0.0003333646284822495,-0.0003967633380408254,0.0025433363174055387,0.0011107831685914606,-0.0008517718910144062,0.0015977633440903245,-0.0018759684261079224,0.01153529100946637,0.0034691475707056565,-0.1314580831262178,7.8209195,7.5766025,2
2.7813,19.0,5.310476190476191,1.1695238095238096,1365.0,2.6,36.74,-119.67,1.203,36.74,-119.67,0.003053108733211084,-0.02913918332117909,-0.0025160379026294708,-0.0009594552372486963,-0.03805266051283128,-0.03588906657165456,-0.004321569872886947,0.0007967461062491997,0.0007782202323576384,2.597305887974715e-06,0.010528592219421607,-0.00576095814000653,2.8852668283648215e-05,-0.0006880670813862878,0.0001486154588711244,-0.005278280271732808,0.0038645530624565397,-0.00023647873809866534,8.469662967593919e-06,-0.0004943138216197575,0.0005195650375396071,0.010214046540553494,-0.0001782209715562057,0.0011799470394730429,-0.0009096471299642941,-0.022929114810356276,-0.0011976239519180406,-0.26651950390590723,-1.8434283,2.1727796,0
0.8894,20.0,2.46875,1.1026785714285714,851.0,1.8995535714285716,37.34,-121.89,3.5,37.34,-121.89,0.04547021951274565,0.2303777750760333,-0.008200626611936409,0.007181288501424696,-0.013995912362258106,-0.017055979851234842,0.010909885939381319,0.0016536468306040694,0.000747744928183485,-9.11771067638572e-05,-0.038996630602318214,-0.009083660673788851,0.0024286084836537534,-8.307930497395593e-05,1.4151470799231344e-05,0.15614349572399122,0.002725041371931961,0.007801000812401617,0.0001520045901705308,0.0012915807098606601,-0.004510620505646533,0.0027537242455428694,0.0014057883679604293,-0.00018917205966055887,0.0006403284484253177,0.05398979809136685,0.0008887781496717122,-0.060409683006784835,7.3038096,9.151652,2
1.0349,6.0,4.165217391304348,0.982608695652174,734.0,3.1913043478260867,36.19,-119.35,0.678,36.19,-119.35,0.05025190378755936,-0.02176445441686132,0.0026144186886184273,0.004471763971900155,0.017221868828419463,-0.04508091487249377,-0.004014347413781717,-0.004037463299776067,-0.0006861436949167229,-0.0028391847923706546,0.017955944215713535,-0.008402061393876916,-0.0008648494966742235,0.0003143651068038244,-0.003598171115412439,-7.366872782793277e-05,-0.0006549477734474504,0.00012007301715519529,-2.6737227074852396e-05,0.0019285863264351141,0.0002634029751902508,-0.005835175505021955,-0.0015362136750175482,0.0017415570532931062,-0.00032872515623090493,-0.032442753721100635,-0.013908265105694123,-0.27099118713688725,-2.0245218,3.136135,0
4.8958,30.0,6.594202898550725,1.0144927536231885,220.0,3.188405797101449,37.62,-120.87,1.425,37.62,-120.87,0.006586931824519351,0.023145094921524053,-0.00020857235896341086,-0.008812143745445544,-0.030870677320049375,0.02298717363950456,0.0020114344004918496,-0.006086896484596789,-0.00031557459210039123,-0.00035254368373035085,-0.015201793475193624,-0.0013071732194733362,-0.0005308696535926391,0.002194187037967868,0.002640900722130634,-0.0030326690473610903,0.035650299592163835,-0.006015188684214171,0.005951528478164399,0.0008488991335809073,0.0011768883414674197,-0.0005352002548140984,0.0004957231513996598,0.005505970908137696,0.003102443848798973,-0.019616585896075345,-0.009862306253684184,-0.10364917336177162,6.66063,7.2357097,2
1.6354,20.0,5.190283400809717,1.105263157894737,852.0,3.4493927125506074,36.15,-119.06,0.49,36.15,-119.06,0.009411521765679415,-0.019359802641681603,-0.0031404166097238396,0.001151324464322593,0.03693705693635244,-0.04371781260992922,-0.002831087993378646,0.001094779496562286,0.000593846865697895,-0.00037120278825635754,0.009857949380294061,-0.0074640617361378505,0.0005425286542720045,-0.0007103117391343836,-0.0014198178237790128,0.001545516107367959,-0.001189203362552601,0.0008937286985114913,0.0004369153555775614,0.0009096000091962021,0.0001572720635743005,0.0036597634635158714,-0.003167564230801257,0.004464878713403892,-0.0011495331885124794,-0.015064839014992087,-0.01758451997473876,-0.2370694763426791,-2.907928,3.012231,0
2.5486,23.0,5.604081632653061,1.0775510204081633,677.0,2.763265306122449,37.72,-121.01,1.611,37.72,-121.01,0.0002138258083481025,-0.02103119807925636,-0.002075120155182003,-0.0005758320177549404,0.0005755541603098273,-0.0400677557608876,-0.001444384487149651,0.00030191260779017533,0.0003006916195354533,0.00014001926675532507,0.008524039513315236,0.008300381433638974,0.0030904223998983187,8.039037380036008e-05,0.000980867811607335,-0.004470505433622136,-0.0017994531131185917,0.0008371733756383897,-0.0003540198287250157,-7.267032824640351e-05,0.002323352801868726,0.0009682585317778658,0.0011482335176524832,-0.0002455835618909828,0.0029420722834347757,-0.024234599403309073,-0.0009451942445068964,-0.1355793639866476,3.0595257,7.2120614,2
2.2259,24.0,3.1024,1.0432,1808.0,2.8928,37.31,-121.86,1.125,37.31,-121.86,0.003865475729267327,0.09213757682082721,-0.0022357798231063047,-0.0037052111202848853,0.013692988148305227,-0.038016019057915636,0.025015673241584265,0.0017578818295306766,0.0003963799596915793,4.218656344757566e-05,0.006326824093663963,0.0002315038797253932,0.0013081758183783733,-9.753956369451736e-05,0.0015431136313457234,0.0022620089858617146,0.0012654015943479456,0.0028717671999197924,0.00014257602919373684,0.0002404852489072826,-0.0034889920718373015,0.0009530653272507211,-0.0003809519739026545,-0.0005848890226965145,0.00048797624704092037,-0.02985484955352298,-0.0075393776196887976,-0.07133320224135681,7.617304,9.126255,2
3.7364,34.0,4.9593147751606,1.0235546038543897,1524.0,3.26338329764454,37.53,-122.04,1.904,37.53,-122.04,-0.011371907608025353,0.019478826556858123,0.00021863620868212662,-0.0012471429822371212,-0.039020631147540334,0.01654002468641212,-0.01570835117274465,-0.0007084430852240976,-0.00046501695078303445,0.001009614697918388,-0.019170995910869806,0.006018851830623886,0.0011409759411820026,0.0005216686730748058,0.0006804126828602936,0.002768132630512098,-0.0011379137829538625,-0.001366171644197905,-7.881189914659504e-05,0.0012082510360493712,0.0008685255110303413,-0.0035523050110197046,0.0012560677629132953,-0.00037341662391576975,0.0005173592049988438,-0.019551359021437887,0.0018425629811077476,-0.06156310482548276,9.264199,9.584767,2
4.849,7.0,6.618212197159566,1.2046783625730997,2863.0,2.391812865497076,35.15,-120.64,2.75,35.15,-120.64,-0.051902543181583105,0.023725369096270932,0.0013910211187248803,0.003952273961190792,0.025764539214864605,0.02614627912986627,-0.00042405776811446443,0.01606432688112739,-0.00017411954557475804,0.0015149746562105309,-0.03004676126294516,-0.00934496738412546,0.0005616216801515889,0.0014206268332502751,-0.0011469870073501289,-0.0015358529186758547,0.027418097099407065,-0.0033056441556203755,0.0003171158444760266,-0.0021797138382682155,0.0034092796782275773,0.011740087396779463,-0.0008149699191715824,-0.0046079299650831195,0.0027012738517731226,0.013337079305494545,0.010007055025347258,-0.08472510112040821,8.603635,8.275531,2
1.9464,36.0,4.975510204081632,1.053061224489796,639.0,2.608163265306122,37.12,-120.27,0.57,37.12,-120.27,-0.027626818498512912,-0.02406127450121547,-0.0014915621393946392,-0.003318319565646669,-0.037655767615708345,-0.04962744102876709,-0.008908013386920889,-0.001439524887082705,0.00021761131993252526,0.000611259051239437,-0.002574505680044339,0.0035876130880857933,0.0012442751743377113,-0.0003670056080862652,-0.0032622294570568327,-0.00234618781939098,-0.00028358965727946924,-0.0023767898134749313,-0.0004214025121577552,-0.0005763004141886742,-0.0027653179316625373,0.002934669211094633,0.0006980809319451619,0.0007620476155385835,0.002431121819202361,-0.026981985718806636,0.0015643376719560822,-0.21706570178765597,-1.7958893,1.7905388,0
4.8068,46.0,5.4638783269961975,1.011406844106464,607.0,2.307984790874525,37.55,-122.32,3.697,37.55,-122.32,0.044179385412176794,0.017069800255176872,0.0004230178841337966,-0.004002505865957284,0.005382681037745315,0.01514220247484133,-0.031770694751668646,0.0003610977668213262,-0.0008383860659043577,0.0014411706538322018,-0.0016247958381104158,0.005340635325199778,0.0021355400235220576,0.0004468912342976345,-0.003486492885747391,0.00038582613447202794,-0.002994145873186917,-0.00040186174261019555,0.00031230196448279237,0.006625631240452205,0.021432759152264568,0.027009239856945217,0.0023588027082978194,0.0009041182252584614,0.001073625578453342,0.02016796605521724,0.0260823009314413,0.044623968544953645,12.082348,5.1332912,1
0.8075,52.0,2.490322580645161,1.0580645161290323,346.0,2.232258064516129,37.81,-122.28,1.375,37.81,-122.28,-0.07151628441000624,0.1671704184151197,-0.0024130446677110497,-0.028511587076896154,-0.058119156442110194,-0.02983464951819494,-0.003131312517181965,-0.00325417877088579,-1.2593735462566261e-05,-0.0015421124106118145,0.009326097304757003,-0.0004933012371352871,-0.003089483628192809,0.0059874090583593295,-0.0067610256185725946,-0.020803094068651194,0.008283922723065516,0.0037337122951587825,-0.002736877346877053,-0.0014668450161354632,0.0007555697744610696,0.0033298514998614326,-0.002603213636651741,-0.004109904556631124,-9.016901460002843e-05,0.0209275301411795,-0.011382618829651713,-0.13500190661883682,5.037541,9.156866,2
5.0864,4.0,6.964285714285714,1.0844155844155845,1024.0,3.324675324675325,36.83,-119.67,1.137,36.83,-119.67,-0.06659910364974488,0.022010355254912507,-0.001273184884215437,-0.0028259463969238416,-0.026409921950969858,0.01896273150430924,-0.006028405136331184,0.0141937408800149,-0.000521117792690556,-0.005033457403920404,0.036812347572119875,-0.008667545720182034,-0.0019047807505688827,0.0014736576619296645,0.001034350179823288,-0.0075865675507896186,-0.004518439524389812,-0.001161123213064127,0.000714669848621884,-0.0021502246832741105,-0.0066057681372433735,0.0018010701923238477,-0.003396325055194017,0.0007865152936896615,-0.0005706749528311811,-0.01790014140194359,-0.011468418144733702,-0.23832469049459432,0.86073303,2.880972,0
2.7969,38.0,4.626707132018209,1.078907435508346,2167.0,3.288315629742033,37.79,-122.22,1.417,37.79,-122.22,-0.032144206758637356,0.008798820093774262,-0.0016283923867280012,-0.0019749097019351528,0.05257509413579355,-0.026006923883505888,0.013925244516157736,-0.0002933134645393082,0.00015673864807655647,0.000296188914134883,-0.012067110137400616,-0.004167245760190131,0.0005219867232837014,-0.0015453322473849272,0.0002255748982819008,0.005890161513183838,0.004843255132512484,-0.0021597979630781747,0.00024494467562476846,-0.0010741212862246164,-0.001236793909256105,-0.0024222643580426827,-9.71846683830285e-05,-0.00016127553626550173,-0.0007189735324188195,-0.019446321317693686,0.0018399811021227012,-0.1309257239808079,2.4774857,8.40448,2
3.2813,33.0,4.67109634551495,1.053156146179402,1075.0,3.571428571428572,36.93,-121.77,1.9,36.93,-121.77,-0.01346199433745041,0.015568500109074688,-0.001878294266068068,-0.0004352856320556142,-0.0011623333214649844,0.00013031759045764824,0.019723475440100908,0.001675436112018182,0.00010803517154777046,0.0009395969362440197,-0.018930682849561686,0.0044025054790261635,0.0009994371200541714,-0.0007211414571671043,0.00017023558723005015,0.005279755988544237,-0.0009867533566773408,-0.00412944183113568,0.0002574358488272136,0.00040397764230435486,-0.0038698597832842467,-2.2026919099331807e-06,-0.0037754653240087725,0.0027246664117647574,0.0013613778469244748,-0.005316259269246224,0.01687448926050655,-0.05531311786059297,8.507401,9.256405,2
2.9,22.0,6.776942355889724,1.2456140350877194,1432.0,3.588972431077694,37.51,-120.46,0.831,37.51,-120.46,0.004232041131974333,-0.01868188157130124,4.5654977204568824e-05,-0.0012490221019429062,0.0386440020101572,-0.029310271005974962,-0.0009730294174954687,-0.004041103303509737,0.0031760424713500068,-0.0002129664231073329,0.015116465936230306,-0.007693482719828797,0.0014595891457102092,0.0011858125447472862,-0.00016336836421091297,-0.004861861311070358,0.008396123551955657,0.007770593398745273,0.0011298621621303373,0.0008458252065527248,0.0015275055941133065,0.009718784484095182,-0.0008549723484536165,0.0014917651633174734,-0.00029572514189684545,-0.014353769117400928,-0.024402659844829217,-0.18317344877535796,-3.0674543,3.492251,0
