do_shap_MedInc,do_shap_HouseAge,do_shap_AveRooms,do_shap_AveBedrms,do_shap_Population,do_shap_AveOccup,do_shap_Latitude,do_shap_Longitude,target,umap_1,umap_2,cluster
-0.8320239689552597,-0.08667441630459,-0.06162113241898709,0.013304629538628043,0.01742538246131553,-0.12176786451589275,-0.020607404419427267,0.0708631876435353,0.883,12.924986,7.5512824,2
-1.1318040565916625,0.00018853287083081538,0.0011445160421509754,-0.05371097529802624,-0.011006342601842717,-0.0450214399989248,-0.1321742257114753,-0.08361278382066413,0.603,12.602614,8.684404,2
0.44468038992862163,0.14571529370839692,-0.011422418820664082,-0.09646567632470379,-0.04469823153883426,-0.4290517583223894,-0.06544448796681232,0.1950218171722236,1.734,8.837105,-0.4485376,2
-0.6299148102688761,-0.03164069049505869,0.03357926126135305,0.06014481716959487,-0.052531892711640146,-0.19727795163009854,0.06165797184297639,0.008721473095219923,0.684,13.330538,5.977852,2
-0.5368069117834743,0.1070967470296541,-0.03344389939137585,0.06510560074009242,-0.013124497230741689,-0.004548419206976767,-0.08755591674819047,-0.08193881191812821,1.292,12.794513,5.870975,2
-0.9515834878096576,0.0076159000662117116,-0.008007230465558568,-0.0012662630093109861,0.018563981694188852,-0.11180150438719663,0.061467243387176324,0.09624752024046249,1.247,13.313932,8.23128,2
-0.16526210998727023,-0.09136422276838,-0.04396287124724141,0.005091863627719545,0.007039876912227766,0.0661501279022974,-0.015796358104559233,-0.0571859675033177,3.244,10.2771225,3.5123332,2
0.8210461722792033,0.11782386772514827,-0.008824509935748154,-0.020689135506999967,-0.03668113012287627,-0.45361387661412633,0.006613526006128301,0.033727268627422924,2.379,6.5551295,-1.2460092,2
-1.085900544040308,0.05096060257975543,0.004051100103545674,0.03130885504365452,0.025955063959896496,0.4127060448955874,-0.009955240961986273,-0.05189421884225329,1.625,10.748689,8.570235,0
-0.09375067607264326,-0.05039667196963832,0.007134273839984828,0.028178083046721758,0.03086476226347032,-0.34806359129519837,0.007040252167294703,-0.052091381023914,1.849,11.995558,1.523575,2
0.1270311145698202,0.09116057857185811,0.031987584055690604,-0.11251240784955374,0.014803231569790604,-0.7507087971959322,-0.008675723872166335,-0.030882900421937337,1.664,11.755226,0.3817066,2
-0.24193124608440528,-0.312147931202156,-0.030433472957758056,-0.014188524269649533,-0.11108471665000794,-0.09171393881013118,0.0049781809072275696,0.05134542130595998,1.381,11.158706,3.7048676,2
0.15299473824350857,0.15710870003859226,-0.08114275120805725,0.012964555084474833,0.03318785104842306,-0.2675420920599155,-0.18989898173974273,0.005116585591915107,1.75,9.93576,0.2744442,2
-0.740424490403413,0.13257793457064826,-0.10703870625822395,0.09861428470909803,0.008164233750644345,0.6033285971666767,0.018331318960435078,-0.0880558797908666,2.438,9.334251,7.721461,0
-0.037976670768854665,0.060790321794120306,0.004062319952823801,-0.04846063504956252,0.008026871792044532,-0.3688062539758459,0.021895238673675377,0.010690323041973177,1.138,11.770276,0.9612221,2
-0.5338821659531616,0.033148809701120746,-0.06933035567323076,-0.08425383285708984,0.05183107685513988,1.1681097673393235,0.0266983876947062,0.006203703891969725,3.75,8.729478,8.002183,0
2.204252471081287,-0.2577324542246193,0.01463647887889244,0.06450557460804365,-0.04222712547873764,-0.21735084738465452,-0.01620933376709227,0.06073893642907707,3.266,0.757435,-0.7623052,1
1.2312206808346886,0.20788967383831528,-0.0755090839599748,0.0486426394065492,0.004972086765386519,0.13874816249012495,0.06588174295468968,-0.07366282126986129,3.118,4.022287,-0.53338194,2
-0.19684231857842965,0.2188185387851062,0.1064568077078171,-0.06783964207114423,0.12744328492882132,0.19738242648128895,-0.02848731704712179,0.066686626417332,3.229,9.538149,4.0982122,2
-0.9525300963587768,0.032774752601058665,0.1282016806972252,0.042555708526487435,0.04018251513939268,-0.30106012263899345,-0.0151830340598057,-0.09439074448463447,0.768,14.085962,8.045761,2
0.5004462107522438,0.1191658510491706,-0.05451013748425068,0.0403144587253588,0.03413352663218372,1.0820195258764311,0.17140095198309468,-0.02595811211279403,2.939,6.2689867,4.135781,2
0.8588499274457361,0.2591423910269147,0.06529922081399442,-0.008601939839384842,-0.1167258629774782,0.010160868651516025,0.014443947540339896,-0.0033934232408469045,3.844,5.553321,-0.17263222,2
0.30848163669320605,0.17540689742440868,0.16181893415732568,-0.06543704971221156,-0.01637541019486674,-0.2817199607851337,0.07899373036231125,-0.048053466253293375,2.294,9.574603,-0.2248774,2
0.2182783123743645,0.17258390032529003,0.0213585308625468,-0.020810685995918732,-0.05390987571974448,0.12550828821442228,0.14902007643110654,-0.05340439530998986,2.013,7.9625225,1.3747885,2
-0.5233506354457431,0.051134399953359805,0.0395879168545914,-0.03304042523980702,-0.09494289249748358,-0.25488947807477114,0.06725559968923278,0.10458590231489828,1.271,13.874369,5.4697194,2
-1.1019372052054848,0.15199836804577582,-0.05719022717436541,-0.052538990175594436,0.14522465037826127,-0.35619868613692074,0.07619869538863777,0.10600108710941641,0.633,13.99634,8.602876,2
-0.07852784261889126,-0.2506573214143657,0.0403448155474552,-0.06262451518105963,-0.08980545265707462,0.3675036156001378,-0.04906642078655993,0.03912197808950996,2.1,8.283343,3.2331603,2
-0.47858616864705517,-0.08958597914812672,0.06145037813806892,0.07424691139707473,0.01686980898959714,0.07499038074727463,0.0013739750252678984,-0.017935514597112984,1.896,11.435258,5.6476717,2
-1.1220156512887183,0.1233212991993636,0.03968075673590232,0.10460736193502809,-0.011601776660565444,-0.3355400574990838,-0.05074164126980309,-0.056294450727214604,1.008,14.030802,8.580843,2
-0.5437243386748662,0.12113530257792929,0.034450322243817416,0.006565248767175069,-0.015911437757005514,-0.3123951130766471,0.0949258764404694,-0.0066737395517432185,1.768,14.02739,5.4439397,2
-0.2380382248618736,0.104854451861575,-0.0032029926353930316,0.052418435223449134,-0.003652657045819213,-0.17117071662603858,0.035549459529160166,-0.04614590225796433,0.798,12.576566,2.6804984,2
-0.5378772611407838,-0.05991132237711588,-0.017484045545341775,0.03782168884471429,0.00853220500149865,0.6777358143328167,0.0600225643056323,-0.09057781300538179,2.326,9.424675,7.688149,0
-0.35375309900294183,-0.0934421263022113,0.028290856417678728,0.0923220798627429,-0.14239549621246836,-0.07483375204172726,-0.0020064284268648813,-0.03261229879182073,2.848,11.844792,4.067556,2
-0.8937141310335313,0.04885914085519699,-0.0022792155702105604,-0.07305662269327007,-0.0695363423233285,-0.06723727966670254,-0.027236033525517706,-0.04932660909841831,1.14,13.029129,8.030793,2
0.3471445773490994,0.0918618238854832,-0.017364234899914482,0.005452163900784457,0.007886756613814633,-0.0027700101937544463,0.016151205224977455,0.0125584440193445,1.971,8.002986,0.79659563,2
0.4238245659093806,0.05794367710336129,0.020933408220127875,0.04799245569199012,-0.06551977784862306,-0.039577697451357946,0.034844524908292734,0.029762971302199903,2.913,8.297906,0.5113446,2
1.9179396483608835,0.12773779133829477,-0.15333834394632734,0.11180884942956124,0.032084106492593384,0.01922626383805523,-0.0036559536584106767,-0.04609159466844803,4.964,2.4176517,-0.68401116,2
1.0962774505637247,0.22980719109512399,-0.008641733555526776,0.11166397955474694,0.014770776803204433,0.7143229348364395,0.016515749164231763,0.1448993485040781,3.44,4.221992,0.35944206,-1
-0.36036963106817477,0.654452638475329,0.13318812877092634,-0.008658259222991738,0.045991178992201065,0.38697804993538587,0.0627174380796709,0.04855884218957554,3.563,9.63137,5.694515,-1
-1.2998960002563404,0.02913037573175535,0.0752266373616955,-0.017266332206463814,-0.06286467812375456,-0.02134140555830348,0.01804378611583246,-0.02180177565795892,0.641,12.276687,9.038056,2
0.1589961574941523,-0.18542923475058054,0.009362534758942304,0.009390729474532039,-0.08647031128094934,-0.12024813429941816,-0.08132040489697678,0.03242876136906747,2.241,9.611658,1.0259179,2
0.3812713467353313,0.05714639126130042,0.08042983108563154,-0.019168768267079694,-0.07663509339598651,0.14956613730358756,0.06930715816713742,-0.006123565838979411,2.925,7.739546,1.2295556,2
2.168451567196681,0.327016519344012,0.009871600592037483,0.005206495742230338,-0.03211332096311603,0.3124639740828767,0.1268549354567845,-0.002470832352154395,5.00001,1.9472144,-0.504686,-1
2.6852640606816234,0.07547874934210203,0.02575823270087399,-0.0037374503083522637,-0.007090645483387448,-0.507526152746988,0.0784509896984836,-0.010118181971434825,4.0,0.027179854,-0.72560143,1
-0.8125363031525583,-0.03195341402457624,-0.0018612801752264374,-0.014517901975556635,0.16184197165738873,0.08470907824369892,-0.13887257395346406,-0.08492529346939459,1.368,12.391869,7.4479575,2
-0.24890703503279693,-0.06056426629611944,0.00023443956896737617,-0.024263072586399287,-0.008065618803613367,-0.3354047034529589,-0.05677816055991666,-0.11519546711535636,1.297,12.18852,2.2610242,2
0.1911392770203694,-0.20845913510500505,-0.052589377590239544,0.04429887134266208,-0.0004047730914506775,-0.2890695391635464,-0.02320501534197239,-0.08627930244368776,1.794,9.862776,0.9306615,2
-0.2531799308623719,-0.12173577989232587,-0.10734783000943876,0.002950921814860008,0.009293835464270594,-0.2660542788318823,-0.03819412901429267,0.028333659059225108,1.018,12.285362,2.322619,2
-0.9472000598387638,0.08718291359337556,0.10934097472395413,0.11815636579560172,-0.008794212872601348,-0.36698084270382164,-0.059117227564322264,0.0632867158651446,0.914,14.153929,8.18916,2
0.4544519334710823,0.27262200254192387,0.08242655657575393,0.02703769458473987,-0.07092975640930987,0.12826541966150168,-0.016494118784069645,-0.03473652552887324,3.347,7.3484344,1.0807773,2
-0.6401871286756281,0.16906509048111515,0.0887935775852399,-0.13775509061114835,0.04537879774330053,-0.23818646459235202,0.04801378770970702,0.1160127411458258,1.381,14.126475,6.2528424,2
-0.6687583575017841,0.07619781288102864,0.01163658416920954,0.011788852816412926,-0.11105263212699543,-0.005585009887259795,0.08241218475557804,0.057619490072070956,1.613,12.586818,6.575968,2
-0.1897862977254274,0.5823213461962149,0.00029388898489679516,-0.03890983076450763,0.032814724745958035,0.0854449109296537,0.07421029083811273,-0.04459251610484172,2.724,9.34486,5.262672,-1
1.0023872203976212,0.26784299794052924,-0.019845234489623775,0.03805444970098701,-0.03666119769105833,0.41947011138575874,0.07289466367662237,0.21979100756207226,4.445,4.6400623,0.18804134,2
0.005158453592782136,-0.28873443234864965,-0.036813438877183885,0.03303786170824086,0.045021605541286785,-0.16096553122311022,0.1136775790958825,-0.022971928894803345,3.037,10.698175,2.4033735,2
-0.7834013876822041,0.021489713345807515,-0.03650186240121814,-0.08208196053909267,0.03823352797044183,0.35874463488339364,-0.021154283846743588,0.13356968073580713,2.52,10.9000225,7.1097913,-1
-0.24626797480959314,-0.2525103304698282,-0.004018299647200768,-0.10797767761397517,0.07291900683720406,-0.13796570949049516,-0.04720955440440694,-0.13818803136437519,1.412,11.182493,3.3608613,2
-0.28035632162350244,-0.26571419391978535,-0.0022042872250704337,-0.06878553829454981,0.007623439329462162,-0.12901292475052623,-0.03340743157286674,-0.13096267707040357,1.375,11.147941,3.4871802,2
-0.17466482083874635,0.0009287270312854923,0.02944904089081854,0.008343066459500753,-0.05470121504681444,-0.36694033696769923,0.06335377603823669,-0.021320843406290535,0.996,12.417789,1.505526,2
-0.7907780302203378,0.08471802163163522,0.03859235064539382,-0.03776001186854916,0.11372745808649215,-0.19608970830021302,0.027879893469909933,0.007245642883681153,1.462,13.846204,7.514535,2
-1.1322874005910495,-0.04072289816177596,-0.006849626708138559,-0.03684566956685614,0.11144092091160888,-0.04491572558671883,0.024463875787403874,-0.10942295548523386,0.57,12.64735,8.766899,2
0.848985194382792,0.0713794723326878,0.028391081345772118,0.0019067299044795982,0.031205469376996198,-0.031569919819425,-0.08808981108480762,0.012249786499935023,1.964,5.876137,-0.4391144,2
0.21706473643533616,-0.1358923934899138,-0.05691095093758386,0.054276230496600686,-0.020896042772105494,0.5391871829681356,-0.007592631773069541,0.07277857490868361,3.14,8.077862,3.2256622,2
-0.7001563082569833,-0.05975343717919196,0.0389870533579281,0.04182275736544336,0.00933179588229005,-0.06426882922878219,-0.0503540801292888,-0.010823168911975267,1.203,12.7611475,6.46298,2
-0.7431619594451331,0.1274126078265246,-0.024056892308673694,0.07684552369630152,-0.01174130789410821,0.6488346143193371,0.04386685554024547,-0.07346162058144717,3.5,9.246493,7.7570176,0
1.4576104168743882,-0.11301260844418407,0.05128763875897613,-0.011152978878035763,-0.07648946889251429,-0.07937211098933672,-0.027722628389635462,-0.04675823307422938,3.307,3.8298473,-1.6103532,2
-0.3695425591321407,-0.03027532130458846,-0.11883824240788965,0.13956575782423314,0.004689331184710432,-0.10339989347069814,-0.08910379416972569,-0.06009666177260675,0.678,12.116629,3.6440835,2
-0.07833757446878817,-0.07139164591579975,0.08330399308001168,-0.02689382718063607,-0.05073926221847053,-0.1913749473623213,-0.04189069111753932,0.219059931320986,1.697,11.303216,1.5553799,2
0.27487632260774086,0.07565367855770533,0.002515488222851775,-0.014786658066993169,-0.014180808555975477,-0.3294657819610221,-0.10028817236010906,-0.07978624226799508,1.425,9.752069,-0.15724272,2
-0.9866733786698728,-0.008936880374273051,-0.0396088189027648,-0.05752112446523387,-0.025534834788307828,-0.2082196464904712,0.06929634049483532,-0.022322540763024507,0.49,13.473912,8.396538,2
-0.2942566429839281,-0.0025046306186782274,-0.03816865519792917,0.005952972324136274,-0.09617792647651699,-0.3127909197154679,0.1399387052246158,0.06885254404929958,1.409,12.743153,2.3355107,2
0.3095314145676719,0.059833992410461445,-0.01311044989343163,0.025780751527620382,0.07219301181517285,-0.2245845808023949,-0.05892211372599926,-0.05816994947811038,2.353,9.551341,-0.048583727,2
-0.6163210704074861,0.029227557175058566,-0.08680200310288211,0.0552290964413894,-0.048101503166023546,-0.07667809745630028,0.08027983791483134,-0.05463392827393487,1.611,12.689257,6.132296,2
0.2616165582229142,-0.08894082389962515,0.021342558904330844,-0.019706674287068793,-0.037377097081185695,-0.13021183999211977,-0.02094404173713535,-0.07243220915009213,1.875,9.277997,0.60657966,2
-1.005327002443562,-0.07906763271625976,0.12456262227130782,-0.010675547779910671,-0.021690890987881878,-0.09074920861452515,0.03642023307277635,0.027921919292001426,1.188,13.280902,8.437662,2
-0.17451651683742123,-0.14305245359135532,-0.05712983685826717,-0.05859212317552953,-0.06689231079257171,-0.1199435585309589,-0.03886247105871607,0.06653471653364582,1.828,11.691184,3.1113062,2
1.2971612970744346,0.10522234496451363,0.01569516222908285,-0.00728986018679037,-0.015057311481153662,-0.13613974871002965,-0.07876388150013311,-0.03100165541956912,3.606,3.7311156,-1.3756965,2
-0.6822915469171791,0.1781162946589525,0.01893153969506789,0.022530871941697755,0.08702600118860215,-0.33370244380681074,-0.021300081083155203,-0.05074186706079442,0.896,14.315645,6.503572,2
-0.7729526735502171,-0.014485346101240026,-0.012853367576019903,0.04867294099193897,0.01283400624898956,0.001599010557148256,-0.047054083828517584,0.12340082661162038,1.107,12.667924,6.9261837,2
1.3413293555021142,0.0042171253039609,-0.15320793384258152,-0.017357137166629427,-0.09604849109124466,0.023263490500401746,0.05035425426168377,-0.08705068787919376,3.483,4.021292,-1.0383399,2
-0.7084474919837971,-0.08336191532090045,0.011850664022347884,-0.07290901470698175,-0.018011785015908638,-0.18657994364353253,0.043538408092819864,-0.04956403283286562,1.125,13.239092,6.5799603,2
0.13233363067311232,-0.044222866259988725,-0.027457497851699347,0.06145349280295667,0.03874932247946247,-0.46893431283414205,0.00962606953655204,-0.07252986758095781,1.542,11.1360855,0.30905497,2
0.03410003548613941,-0.0737953057028092,0.0023307369858406868,0.06280355129784898,-0.13413016555945464,-0.35818590667118255,-0.011753598037299251,-0.03695930071170431,1.904,11.260199,0.8868182,2
-0.5155866097068991,-0.09203949396560482,0.021364323702858318,0.051946558712838625,0.006116348174964731,0.05945589713821209,-0.0007466208035231126,0.00046420750641379405,1.406,11.511334,5.6691318,2
-0.568952342776299,-0.12183462116284285,-0.08812460672887493,0.08602922975626318,0.06989425401236093,-0.11657825794223522,-0.03868275306334645,-0.022353170482802526,2.189,12.641735,5.586951,2
1.7544147228275582,-0.11839376690763184,0.03833339867776944,0.031148495869073034,-0.07883151359184148,-0.20278819103123022,0.015816879388964616,-0.031749728653943765,3.491,3.423762,-1.5563616,2
-0.8674412644060385,0.25408533652213616,-0.03926104955137788,-0.03606600788564168,0.0978390515768206,-0.2377083600947886,0.0271567072868331,-0.03241123131283212,0.594,13.942096,7.8193645,2
-0.06842657454308992,0.06701698427582084,-0.005334051517577543,0.038334866795893596,-0.03064823370279432,-0.21522543232760302,-0.13750809722169213,-0.08656316050713725,1.712,11.582167,1.4679047,2
-0.25259856923210555,-0.13118856246100788,-0.014634974712024157,-0.020841156771694014,-0.07542098045460571,-0.2353187408864266,0.06602916550456533,-0.051479660812530414,1.381,11.649002,2.7564495,2
-0.9407210002796713,0.27917274417210297,-0.015513299977397421,0.0753504105463349,0.14690289826277236,1.1128596681878355,-0.07944339994926242,-0.19577148860781377,2.906,9.196679,8.3090105,0
-0.7091865161913042,0.0021109510940243714,0.08622876261366841,-0.1598753971506242,-0.014474369406875076,-0.11215717757706467,-0.10263952721322145,-0.015428642490533162,0.7,13.2370405,6.660017,2
0.18492410856980995,-0.3387169351888479,-0.00667625050310211,0.05760031769904678,0.06103516541957715,0.3241654721021711,-0.0096392561455593,-0.09287404031727112,2.75,7.978349,2.496789,2
2.281159488568208,-0.10662063996205376,-0.02236854315467579,0.07573465644566474,0.06913977882088099,-1.3956890395362498,0.0204147126913255,0.034710106330944124,1.375,0.51033765,-0.78873265,1
-1.0300927011736771,0.07548825978528419,0.05340362523640682,0.009402261661922137,0.04843795073616369,-0.2476052145810248,-0.07678917234133041,0.08721136403606039,0.57,13.837462,8.462555,2
0.8243414289949631,-0.061793061811574734,0.0053249979393875935,0.014313613344326737,0.032943229430538346,-0.30196012647104065,-0.08171784664723053,-0.0008566890772214453,2.287,6.3999715,-1.1242956,2
0.4533321549604549,0.13343715657937152,0.01497327612391014,-0.12898672157261903,-0.07592880489486528,0.20034486128026632,6.946779774696932e-05,0.1911892706720245,3.697,7.3239236,1.4752463,2
-1.005785698543878,0.08062923599033214,0.09961860016265883,-0.08992094547974933,-0.11602986082848968,-0.04040942942281703,0.07249512470034117,-0.020782132185749813,1.375,12.897509,8.593399,2
-0.48247465200593365,-0.09658019915718768,0.05758384544368314,-0.019409088298991517,0.011982875529354953,-0.03282298789733665,-0.08137986423197785,-0.038128918811976775,1.533,12.00551,5.064137,2
0.21867587327573762,-0.34486549909549624,0.1408479875677163,-0.0034899508070717344,0.03303388286007167,-0.32870020605714895,0.061091717515665,-0.023662212166865454,1.137,9.596992,1.0575075,2
-0.19546125095960493,0.03941856063823396,0.0011966853326273175,0.04216769826267991,0.04137928637966426,-0.5440758574302058,-0.04405205752255062,0.02050179734374666,1.184,12.420785,1.0423182,2
0.25946333726842835,0.17231706547554027,-0.017837818637373826,-0.07087261825468782,-0.07460883158288012,0.15506370945980189,0.060459297129236894,-0.034155167489851035,2.154,7.816514,1.4466625,2
0.09379862062785607,-0.2921173988140218,-0.022045610525889686,-0.007099260209006225,-0.08350921114962279,-0.12434301662376221,-0.08345999187253456,-0.10878014570393926,1.843,9.475621,1.348988,2
0.035699648447376,-0.1267061122527428,0.07123951718830998,-0.09188665954523464,-0.062102236206118655,0.3353957035579209,0.05074970888610367,-0.006624611254276241,2.306,8.404269,3.1717038,2
1.2000241301821983,0.40193203799904376,0.029985018000500824,0.13196711304124503,0.05818481957176336,-0.17087037267829822,-0.1186398276071077,-0.17349612670714892,3.654,4.7369623,-0.5270005,2
-0.5234295681654302,-0.11044586121663336,0.10060620840466938,-0.044601705216918336,0.043284933868442066,-0.10165940475346266,0.04746888944049105,0.05188488532872598,1.637,12.603601,5.415185,2
1.0220662777227247,0.3667611348426879,-0.016338626872271,0.029719119776845854,0.09703249092638436,0.09728248148661939,-0.01498090296870691,0.07550145031770181,4.153,4.983798,-0.1615606,2
-0.6351703696534631,0.043994424318098496,0.07804665595063218,0.04858140110559264,-0.07933857546615478,-0.3558100592581479,-0.025585327439944655,0.0246645491194617,1.417,14.261463,6.129597,2
-0.09984970817590022,-0.07810689867374354,0.15333038599928414,0.03452136555324159,0.034735810821052676,-0.18832200034391153,0.015878360738043718,0.031653147320414715,1.9,11.315477,1.8321065,2
-0.7673927285694708,-0.21767817351211444,0.0035766258366799752,-0.009492257383935415,0.04448596926671228,0.19012773813984277,0.07551921131080802,-0.10364150045357387,1.856,11.414869,6.709196,2
0.13289743707941876,-0.46476553625228445,-0.0027951607616548413,0.006712582153744567,-0.016552727572065107,0.5623788990052928,-0.10775991242609484,-0.11282383896165463,2.222,7.646832,2.9224472,2
0.6627252513929177,-0.6769836994132676,-0.013077247871127434,-0.017627183654920026,-0.040507925588712385,0.7751031414982786,0.027699875267322316,0.05392549094993507,3.326,7.0475817,3.018322,2
2.969019261720025,-0.02155338506577953,-0.08942150769440815,-0.02716311669589891,-0.08894028944788906,0.013048719564465294,0.032686509912579514,0.02790623926655658,5.00001,-0.5376993,-0.79067165,1
-0.704755208466537,0.005472212739166621,0.005860266071108816,0.02663152823198743,-0.0824965218400216,-0.2270642147528841,0.060905851992302334,-0.10577303937458696,0.678,13.670203,6.476231,2
-0.544763404553971,-0.11760665580282464,-0.08977791445332636,-0.03132268139945815,0.009392793615362133,-0.06093357648958267,-0.005957356103536621,0.020845987018316442,1.021,12.355679,5.426141,2
-0.8822364376363604,-0.3490170765415343,-0.04096257553193487,0.12197352567986997,-0.040541479008659065,-0.10096547082491025,0.018107001342549306,-0.025478429034578864,0.838,12.52085,7.5304656,2
0.8229856174714709,-0.0009699896637762606,0.11227573332686067,0.0980013002842901,0.11111409000614181,-0.056659120928716944,0.0073088537813228716,-0.04041467379638314,3.483,6.044029,-0.6139154,2
-0.004112562777772083,0.2880310380951123,0.03322856006676922,-0.01354431491350705,-0.08935276297959924,1.1463878065665059,-0.0031946363442503234,-0.06222235434639259,2.945,6.955026,4.637956,2
1.2688473522995214,0.08723683009073374,0.01707173503870893,-0.017183406317269057,-0.061122833069845006,0.18056288777060847,0.018410262630475044,0.13597575422173147,3.72,3.9419014,-0.56538635,2
1.2819689950602708,0.10128065855831095,0.014491189718566999,0.08483414656009339,-0.07126918744340502,0.09130361053488703,-0.12877025334243944,0.05444786965777873,3.766,4.019865,-0.6528733,2
-0.13907524496518137,-0.008417417860869858,0.0024795110090968797,0.013853335357211977,0.0023822190719015035,-0.4359565329276161,0.01720096177670366,0.03330240106159282,1.481,12.380942,1.2911882,2
1.0322080672179055,-0.2794902080585025,0.08065458228791272,-0.09530735324107084,0.013924800119583358,-0.04730277031041247,-0.01214786780914412,-0.03564207347602613,2.818,5.050716,-1.1763074,2
-0.4364668168203315,0.04696172651332586,-0.06645336175397801,-0.15030296874559942,-0.026967316003205177,-0.02897666267899257,0.06621667926064348,-0.09492417367830772,0.831,12.292559,3.94594,2
-0.3306194167436054,-0.3013338008433391,0.024498671205089084,-0.023193590069575415,0.08445334815148459,-0.04975483297306316,-0.03025119097246176,-0.038253161144887055,1.286,11.224793,4.174811,2
-0.7813243912081353,-0.304359720987091,-0.015905205165378605,0.015392607220597404,0.000632154213235564,0.4441709063022643,-0.03706039947840789,-0.15324219585046875,0.871,10.066785,7.8487434,0
-0.14026527776360895,-0.3238314051188964,-0.04847676284186411,-0.032353827612632,0.011584529112533881,-0.12053492443610908,0.0477577386769025,-0.04297736216125966,1.452,10.891572,3.0059927,2
0.10963874513233399,0.18914069177113846,0.02114504335923148,-0.10985207539866793,-0.1238461429962808,-0.2592261138083463,-0.038065526293990154,-0.15049965419333566,2.743,9.923643,0.35914254,2
-0.34534124067001193,0.4071362344767652,0.06885858551854956,0.0967876929747592,0.0912510580714086,-0.2560020123239166,-0.07351227659140855,0.18163260115791272,2.088,13.49371,3.2353485,2
0.9657727132507367,-0.007023851194648406,0.0602114297051593,0.1276878474879308,-0.06594902068343703,-0.21808612241832875,0.04583256246738984,-0.02917119245013089,2.216,5.8483925,-1.1222937,2
1.611143973960544,-0.08530477573178574,0.012595514804274455,-0.004255210891047745,-0.062486570133361424,0.0376235937161703,-0.005843393921340145,0.09439517535321079,3.801,3.2489805,-1.1910126,2
0.5559628327733953,-0.6959126437576972,-0.1161550859123569,0.14309704289819997,-0.011945864773537346,0.2986094694125423,0.034019133218408604,-0.027820651634922866,1.795,7.6583557,2.527659,2
-0.18309356430173446,0.04849149465985525,-0.01596139444878597,0.06851051784024462,-0.00190978710051401,0.2643868406373827,-0.06293645637621353,0.05917109089557529,2.38,9.308978,3.7461274,2
-0.060612174834909216,-0.232974413718028,-0.021643641208651365,-0.026950710094851338,-0.036283223253350705,-0.17735346312609812,-0.13045272599700367,0.005675308125171974,1.632,10.983501,2.4640384,2
0.2798312178699,-0.1771620183735546,-0.009329211276511123,0.004381176439874929,-0.007854783858141534,-0.2477199738309347,-0.004671539819960269,0.010646486269551614,1.639,9.603965,0.6439956,2
1.182588893911292,-0.053039273739026366,0.003494253887539739,-0.002932388645438405,0.04885114983366745,-0.14983336123722224,-0.01852585688359812,0.04155191403733721,2.718,4.63759,-1.1792932,2
1.5305193721496442,-0.21966929807335003,0.016962936801699635,0.029049892272205363,0.020672915806759007,-0.20375577512335163,-0.058084592522659156,0.06697684769190049,3.587,3.9394224,-1.6953498,2
-0.5357322514954866,-0.08353704446324778,-0.05367303421678536,-0.028800552366540014,-0.0035624905506370097,-0.2617609586278876,0.10497406350023297,0.010236084252727456,0.785,13.325324,5.1052446,2
-1.1324804562144173,0.2739869236257614,0.058806582793419576,-0.04460153541677518,-0.12632830568905534,-0.02206291292694046,-0.047322153564659575,0.0014906810623599442,0.713,12.928548,9.063816,2
